4.0_4.0_11_11	2.425066766717285	68.94	
4.0_4.0_11_15	2.203532930722982	68.23	
4.0_4.0_11_19	2.075872455304712	66.852	
4.0_4.0_11_23	1.9975841001372039	65.97800000000001	
4.0_4.0_11_27	1.9532131495805085	65.72200000000001	
4.0_4.0_11_31	1.9270615555016697	65.568	
4.0_4.0_11_35	1.9105326631070674	65.45	
4.0_4.0_11_39	1.899331834410578	65.428	
4.0_4.0_11_43	1.891426826055497	65.34400000000001	
4.0_4.0_11_47	1.8856239250145852	65.31	
4.0_4.0_11_51	1.8813061987037956	65.306	
4.0_4.0_11_55	1.8780106090812385	65.29	
4.0_4.0_11_59	1.875458613870293	65.28399999999999	
4.0_4.0_11_63	1.873416381045729	65.24600000000001	
4.0_4.0_11_67	1.8718052289567888	65.254	
4.0_4.0_11_71	1.870478120277375	65.232	
4.0_4.0_11_75	1.8693990236710012	65.196	
4.0_4.0_11_79	1.8685069747774303	65.18	
4.0_4.0_3_3	5.838588443505168	69.604	
4.0_4.0_3_7	4.5081381489157675	65.862	
4.0_4.0_3_11	4.051350247491598	62.304	
4.0_4.0_3_15	3.82981641048491	60.484	
4.0_4.0_3_19	3.7021559355634452	59.476	
4.0_4.0_3_23	3.623867581551075	58.977999999999994	
4.0_4.0_3_27	3.579496629900336	58.946	
4.0_4.0_3_31	3.5533450362813475	58.926	
4.0_4.0_3_35	3.5368161428838967	58.896	
4.0_4.0_3_39	3.525615314116478	58.867999999999995	
4.0_4.0_3_43	3.5177103067827225	58.866	
4.0_4.0_3_47	3.511907406036854	58.872	
4.0_4.0_3_51	3.507589679617882	58.874	
4.0_4.0_3_55	3.5042940886539222	58.85399999999999	
4.0_4.0_3_59	3.501742093617916	58.879999999999995	
4.0_4.0_3_63	3.499699861599803	58.87	
4.0_4.0_3_67	3.4980887103760243	58.864000000000004	
4.0_4.0_3_71	3.496761600510478	58.862	
4.0_4.0_3_75	3.495682504017949	58.87	
4.0_4.0_3_79	3.4947904557609557	58.862	
40.0_40.0_7_3	4.714680589646548	65.17399999999999	
40.0_40.0_7_7	3.384230293454975	69.428	
40.0_40.0_7_11	2.9274423927535116	68.11	
40.0_40.0_7_15	2.7059085564894976	66.032	
40.0_40.0_7_19	2.5782480809275805	64.128	
40.0_40.0_7_23	2.496687149371058	62.596	
40.0_40.0_7_27	2.4411735914756356	61.316	
40.0_40.0_7_31	2.4016003917612134	60.51800000000001	
40.0_40.0_7_35	2.372442569871396	59.768	
40.0_40.0_7_39	2.350384430091232	59.358	
40.0_40.0_7_43	2.3333412663032114	58.96	
40.0_40.0_7_47	2.319871262105852	58.599999999999994	
40.0_40.0_7_51	2.309020489604622	58.254	
40.0_40.0_7_55	2.3002065042828024	57.984	
40.0_40.0_7_59	2.2928937897725405	57.730000000000004	
40.0_40.0_7_63	2.2868060450820624	57.58	
40.0_40.0_7_67	2.281881052804738	57.496	
40.0_40.0_7_71	2.2782824424870314	57.464000000000006	
40.0_40.0_7_75	2.2752265207947793	57.47	
40.0_40.0_7_79	2.2726532557578385	57.402	
40.0_40.0_7_83	2.2704865238921346	57.376000000000005	
40.0_40.0_7_87	2.2686527870573103	57.37	
40.0_40.0_7_91	2.267101182474941	57.358	
40.0_40.0_7_95	2.265724257722646	57.355999999999995	
40.0_40.0_7_99	2.264497041647881	57.330000000000005	
40.0_40.0_7_103	2.263403123175949	57.306000000000004	
40.0_40.0_7_107	2.262418356559724	57.278	
40.0_40.0_11_3	4.212304964738041	58.316	
40.0_40.0_11_7	2.8818546681852637	68.05799999999999	
40.0_40.0_11_11	2.425066766717285	68.94	
40.0_40.0_11_15	2.203532930722982	68.23	
40.0_40.0_11_19	2.075872455304712	66.852	
40.0_40.0_11_23	1.994311523385197	65.464	
40.0_40.0_11_27	1.9387979653082787	64.082	
40.0_40.0_11_31	1.899224767048806	62.938	
40.0_40.0_11_35	1.870066944064051	61.928000000000004	
40.0_40.0_11_39	1.848008804153353	60.91	
40.0_40.0_11_43	1.8309656404055654	60.184000000000005	
40.0_40.0_11_47	1.8174956363226473	59.577999999999996	
40.0_40.0_11_51	1.8066448639632762	58.984	
40.0_40.0_11_55	1.797830878417045	58.764	
40.0_40.0_11_59	1.7905181636600196	58.388	
40.0_40.0_11_63	1.78443041933164	58.036	
40.0_40.0_11_67	1.7795054275812208	57.838	
40.0_40.0_11_71	1.7759068166016043	57.74	
40.0_40.0_11_75	1.7728508949546515	57.68	
40.0_40.0_11_79	1.7702776296190919	57.594	
40.0_40.0_11_83	1.7681108973871171	57.565999999999995	
40.0_40.0_11_87	1.766277161888033	57.501999999999995	
40.0_40.0_11_91	1.7647255567474662	57.48799999999999	
40.0_40.0_11_95	1.7633486320497096	57.484	
40.0_40.0_11_99	1.76212141560629	57.424	
40.0_40.0_11_103	1.7610274972350894	57.386	
40.0_40.0_11_107	1.7600427310167253	57.36599999999999	
40.0_40.0_3_3	5.838588443505168	69.604	
40.0_40.0_3_7	4.5081381489157675	65.862	
40.0_40.0_3_11	4.051350247491598	62.304	
40.0_40.0_3_15	3.82981641048491	60.484	
40.0_40.0_3_19	3.7021559355634452	59.476	
40.0_40.0_3_23	3.620595004822016	58.85399999999999	
40.0_40.0_3_27	3.5650814450907706	58.364000000000004	
40.0_40.0_3_31	3.525508246663213	58.046	
40.0_40.0_3_35	3.4963504235714673	57.704	
40.0_40.0_3_39	3.474292284923196	57.518	
40.0_40.0_3_43	3.457249121031761	57.35	
40.0_40.0_3_47	3.443779117785692	57.158	
40.0_40.0_3_51	3.4329283451408146	57.06400000000001	
40.0_40.0_3_55	3.4241143580704927	56.924	
40.0_40.0_3_59	3.4168016447335483	56.814	
40.0_40.0_3_63	3.410713899574876	56.769999999999996	
40.0_40.0_3_67	3.405788908202052	56.745999999999995	
40.0_40.0_3_71	3.4021902970916034	56.74	
40.0_40.0_3_75	3.3991343754440546	56.686	
40.0_40.0_3_79	3.3965611103105546	56.69800000000001	
40.0_40.0_3_83	3.39439437848568	56.638	
40.0_40.0_3_87	3.3925606426352264	56.632000000000005	
40.0_40.0_3_91	3.3910090371888875	56.62199999999999	
40.0_40.0_3_95	3.3896321138352157	56.623999999999995	
40.0_40.0_3_99	3.38840489620924	56.608000000000004	
40.0_40.0_3_103	3.3873109777677057	56.598000000000006	
40.0_40.0_3_107	3.3863262108260392	56.598000000000006	
