SDQ(g) + QF100 ==>	5.728	69.772%
ORG ==> 69.758%

//////////////////////////////////////////////////

0.01_0.015_3_3_10	5.107689399767518	69.69800000000001	89.036	//beta=10	
0.01_0.015_3_3_20	5.64681602120623	69.736	89.054	//beta=20
0.01_0.015_3_3_25	5.824680273913294	69.726	89.056	//beta=25
0.01_0.015_3_3_30	6.168412131566107	69.728	89.07000000000001	
0.01_0.015_3_3_50	5.96524829182297	69.742	89.118	!!!
0.01_0.015_3_3_70	6.458465517654419	69.71199999999999	89.066	
0.01_0.01_3_3_50	6.389224345002323	69.738	89.054	
0.01_0.01_3_3_10	5.12673739312768	69.69800000000001	88.996	
0.01_0.01_3_3_20	5.678961957537383	69.76400000000001	89.034	!!!
0.01_0.01_3_3_30	6.010233083164394	69.748	89.094	
